x,y,T,c,cp,k
0.328671329,0.003481189,0.999999953,0.284514977,4181.476862,0.605596674
0.267058245,0.13154692,0.999999984,0.842328713,4181.476862,0.605596674
0.2723645,0.122423686,0.999999984,0.847181215,4181.476862,0.605596674
0.279942682,0.09499259,0.999999984,0.849859079,4181.476862,0.605596674
0.276807206,0.113167896,0.999999983,0.84995417,4181.476862,0.605596674
0.27935813,0.103906214,0.999999983,0.850486655,4181.476862,0.605596674
0.278308943,0.179820379,0.999999971,0.640846741,4181.476862,0.605596674
0.301026422,0.191227097,0.999999962,0.407430207,4181.476862,0.605596674
0.295480297,0.190111002,0.999999964,0.440043016,4181.476862,0.605596674
0.284940764,0.184490206,0.999999969,0.584751561,4181.476862,0.605596674
0.291994484,0.186059783,0.999999966,0.548968111,4181.476862,0.605596674
0.267460524,0.155978931,0.99999998,0.793078367,4181.476862,0.605596674
0.273283487,0.165897356,0.999999976,0.741567303,4181.476862,0.605596674
0.280241709,0.169639231,0.999999973,0.715707939,4181.476862,0.605596674
0.273466626,0.142302072,0.999999982,0.821862834,4181.476862,0.605596674
0.313827283,0.194068312,0.999999957,0.332579643,4181.476862,0.605596674
0.314685315,0.196557744,0.999999956,0.292549762,4181.476862,0.605596674
0.307906391,0.191240428,0.999999959,0.402728387,4181.476862,0.605596674
0.2859867,0.086501512,0.999999983,0.844783817,4181.476862,0.605596674
0.286808917,0.075422939,0.999999982,0.837566444,4181.476862,0.605596674
0.292761491,0.067498924,0.99999998,0.826966129,4181.476862,0.605596674
0.292434042,0.044476138,0.999999975,0.77638074,4181.476862,0.605596674
0.300296591,0.034738719,0.99999997,0.724454603,4181.476862,0.605596674
0.298923773,0.057812201,0.999999976,0.806354225,4181.476862,0.605596674
0.313522459,0.009964034,0.99999996,0.429317702,4181.476862,0.605596674
0.309910924,0.014637371,0.999999962,0.540057754,4181.476862,0.605596674
0.3210442,0.009939662,0.999999957,0.42158632,4181.476862,0.605596674
0.309669655,0.020474061,0.999999963,0.617468027,4181.476862,0.605596674
0.308553768,0.030043282,0.999999965,0.694606403,4181.476862,0.605596674
0.330452584,0.005776585,0.999999952,0.319127559,4181.476862,0.605596674
0.335664336,0.003446093,0.99999995,0.280277259,4181.476862,0.605596674
0.32870942,0.009062766,0.999999953,0.394901624,4181.476862,0.605596674
0.278670509,0.131602891,0.999999982,0.835870346,4181.476862,0.605596674
0.283605519,0.12143625,0.999999982,0.842246331,4181.476862,0.605596674
0.290036206,0.099166873,0.999999982,0.845482641,4181.476862,0.605596674
0.296271283,0.090408263,0.99999998,0.840876644,4181.476862,0.605596674
0.287357685,0.111036978,0.999999981,0.845404837,4181.476862,0.605596674
0.305021559,0.187152326,0.999999961,0.514696421,4181.476862,0.605596674
0.286348057,0.175574603,0.99999997,0.669969744,4181.476862,0.605596674
0.298775711,0.185220842,0.999999963,0.559940332,4181.476862,0.605596674
0.292531744,0.179879888,0.999999967,0.627399136,4181.476862,0.605596674
0.280104217,0.155709865,0.999999977,0.784652397,4181.476862,0.605596674
0.287319903,0.165732032,0.999999972,0.731393805,4181.476862,0.605596674
0.28605596,0.141929467,0.999999979,0.81507167,4181.476862,0.605596674
0.320663461,0.194061794,0.999999954,0.328043233,4181.476862,0.605596674
0.321678322,0.196538122,0.999999953,0.288490642,4181.476862,0.605596674
0.314658122,0.190961207,0.999999957,0.404643868,4181.476862,0.605596674
0.311013576,0.186610223,0.999999958,0.51488546,4181.476862,0.605596674
0.297219602,0.079363793,0.99999998,0.835515895,4181.476862,0.605596674
0.303495153,0.068466613,0.999999977,0.822510751,4181.476862,0.605596674
0.337982892,0.006251627,0.999999949,0.322724967,4181.476862,0.605596674
0.342657343,0.00342337,0.999999947,0.276143416,4181.476862,0.605596674
0.306128885,0.044964944,0.999999971,0.767569472,4181.476862,0.605596674
0.309465561,0.05857015,0.999999974,0.801632321,4181.476862,0.605596674
0.317174055,0.016565131,0.999999959,0.569161429,4181.476862,0.605596674
0.32495894,0.013903518,0.999999956,0.5149941,4181.476862,0.605596674
0.316488645,0.026037672,0.999999961,0.66037741,4181.476862,0.605596674
0.314748457,0.036986688,0.999999966,0.728106126,4181.476862,0.605596674
0.335724456,0.009368458,0.99999995,0.393555774,4181.476862,0.605596674
0.331640961,0.014821087,0.999999953,0.522021381,4181.476862,0.605596674
0.343569727,0.006018999,0.999999946,0.314644943,4181.476862,0.605596674
0.34965035,0.003414948,0.999999944,0.271952381,4181.476862,0.605596674
0.327552828,0.193943311,0.999999951,0.325377037,4181.476862,0.605596674
0.328671329,0.196514135,0.99999995,0.284491585,4181.476862,0.605596674
0.291041219,0.130645957,0.99999998,0.830264342,4181.476862,0.605596674
0.295391984,0.119738894,0.999999979,0.837379561,4181.476862,0.605596674
0.305738383,0.088411057,0.999999978,0.835543047,4181.476862,0.605596674
0.302375511,0.098598496,0.999999979,0.839236995,4181.476862,0.605596674
0.298950397,0.108859556,0.999999979,0.840160427,4181.476862,0.605596674
0.306487189,0.180621783,0.999999961,0.606208997,4181.476862,0.605596674
0.294919769,0.169640739,0.999999969,0.705197953,4181.476862,0.605596674
0.300999748,0.175567106,0.999999965,0.660093235,4181.476862,0.605596674
0.294096398,0.155240784,0.999999974,0.774775784,4181.476862,0.605596674
0.298740537,0.140321154,0.999999977,0.811043314,4181.476862,0.605596674
0.322080944,0.190601347,0.999999954,0.404777342,4181.476862,0.605596674
0.318213022,0.185482711,0.999999956,0.52609275,4181.476862,0.605596674
0.314079796,0.179903056,0.999999959,0.60826247,4181.476862,0.605596674
0.313326291,0.068848726,0.999999974,0.817806854,4181.476862,0.605596674
0.309009932,0.078434438,0.999999977,0.829010281,4181.476862,0.605596674
0.313749608,0.08577751,0.999999975,0.830532896,4181.476862,0.605596674
0.318723309,0.061544331,0.999999971,0.802342188,4181.476862,0.605596674
0.342055155,0.009646709,0.999999947,0.393772627,4181.476862,0.605596674
0.318854324,0.050161562,0.999999969,0.774717455,4181.476862,0.605596674
0.325717674,0.021528394,0.999999957,0.618392135,4181.476862,0.605596674
0.32382577,0.034252521,0.999999961,0.709334412,4181.476862,0.605596674
0.339320428,0.014165096,0.999999949,0.504232082,4181.476862,0.605596674
0.33559047,0.021337819,0.999999953,0.608287161,4181.476862,0.605596674
0.350433263,0.005769653,0.999999943,0.3054297,4181.476862,0.605596674
0.356643357,0.003415687,0.999999941,0.268180551,4181.476862,0.605596674
0.349289527,0.008605547,0.999999944,0.363573114,4181.476862,0.605596674
0.334810939,0.193916377,0.999999948,0.320249198,4181.476862,0.605596674
0.335664336,0.19648927,0.999999947,0.280371398,4181.476862,0.605596674
0.329644968,0.190239914,0.99999995,0.404257817,4181.476862,0.605596674
0.3420441,0.193836115,0.999999945,0.316220512,4181.476862,0.605596674
0.342657343,0.196468751,0.999999944,0.276270734,4181.476862,0.605596674
0.303782885,0.128846244,0.999999977,0.825577532,4181.476862,0.605596674
0.307620731,0.117776664,0.999999977,0.832332911,4181.476862,0.605596674
0.314413555,0.094822222,0.999999976,0.833090269,4181.476862,0.605596674
0.31109351,0.106947412,0.999999977,0.834426412,4181.476862,0.605596674
0.309423449,0.171686938,0.999999963,0.684936007,4181.476862,0.605596674
0.303942149,0.164079518,0.999999968,0.731119806,4181.476862,0.605596674
0.307581843,0.147867513,0.999999972,0.787254784,4181.476862,0.605596674
0.311087033,0.137774684,0.999999974,0.809005052,4181.476862,0.605596674
0.317327594,0.17145349,0.99999996,0.679613737,4181.476862,0.605596674
0.326009276,0.185016551,0.999999953,0.525277478,4181.476862,0.605596674
0.32198797,0.178156124,0.999999956,0.622180021,4181.476862,0.605596674
0.323979225,0.068921902,0.999999971,0.812369098,4181.476862,0.605596674
0.319818542,0.078886951,0.999999973,0.823913902,4181.476862,0.605596674
0.319959899,0.087656051,0.999999973,0.828165147,4181.476862,0.605596674
0.328788764,0.058989831,0.999999967,0.791727431,4181.476862,0.605596674
0.357479964,0.005847026,0.999999941,0.30242263,4181.476862,0.605596674
0.363636364,0.00342156,0.999999939,0.264555114,4181.476862,0.605596674
0.346443899,0.013470523,0.999999946,0.484593392,4181.476862,0.605596674
0.330935426,0.044445627,0.999999963,0.74748097,4181.476862,0.605596674
0.332771872,0.031280622,0.999999957,0.68692741,4181.476862,0.605596674
0.343739245,0.019036568,0.999999948,0.578558642,4181.476862,0.605596674
0.34040217,0.027348197,0.999999952,0.655538111,4181.476862,0.605596674
0.356192481,0.008731505,0.999999941,0.362599648,4181.476862,0.605596674
0.352498169,0.012885767,0.999999943,0.472079097,4181.476862,0.605596674
0.33636977,0.190722293,0.999999947,0.386322636,4181.476862,0.605596674
0.332512004,0.185864416,0.99999995,0.509219657,4181.476862,0.605596674
0.348959078,0.193776543,0.999999941,0.312464929,4181.476862,0.605596674
0.34965035,0.196454989,0.999999941,0.272138621,4181.476862,0.605596674
0.343595914,0.190380121,0.999999944,0.388861707,4181.476862,0.605596674
0.355877737,0.193854068,0.999999938,0.30739356,4181.476862,0.605596674
0.356643357,0.196446764,0.999999938,0.268350896,4181.476862,0.605596674
0.323948991,0.093233906,0.999999973,0.82816033,4181.476862,0.605596674
0.316682249,0.127480147,0.999999974,0.820449839,4181.476862,0.605596674
0.319880885,0.115187403,0.999999974,0.827570502,4181.476862,0.605596674
0.324028975,0.103131157,0.999999974,0.828752114,4181.476862,0.605596674
0.320162694,0.137156401,0.999999971,0.8050996,4181.476862,0.605596674
0.32553383,0.132235994,0.99999997,0.810293845,4181.476862,0.605596674
0.315475431,0.159407208,0.999999966,0.742061661,4181.476862,0.605596674
0.318366402,0.146054091,0.999999969,0.784914247,4181.476862,0.605596674
0.324786039,0.168673025,0.999999958,0.692363554,4181.476862,0.605596674
0.331435071,0.177923754,0.999999952,0.616384961,4181.476862,0.605596674
0.332373003,0.068204181,0.999999968,0.806723626,4181.476862,0.605596674
0.337814882,0.062918632,0.999999965,0.795788472,4181.476862,0.605596674
0.330845399,0.077059212,0.999999969,0.816650046,4181.476862,0.605596674
0.327859402,0.085512001,0.999999971,0.823566621,4181.476862,0.605596674
0.339350034,0.05384593,0.999999962,0.772112878,4181.476862,0.605596674
0.365831141,0.006183443,0.999999938,0.304074111,4181.476862,0.605596674
0.370629371,0.003426027,0.999999937,0.261859614,4181.476862,0.605596674
0.362494638,0.009753755,0.999999939,0.384347286,4181.476862,0.605596674
0.371450025,0.006057087,0.999999937,0.300480944,4181.476862,0.605596674
0.377622378,0.003424239,0.999999938,0.259495449,4181.476862,0.605596674
0.351431621,0.019159326,0.999999945,0.571013602,4181.476862,0.605596674
0.342021792,0.038143293,0.999999956,0.717131659,4181.476862,0.605596674
0.348144984,0.028446316,0.999999949,0.655734852,4181.476862,0.605596674
0.359133316,0.014461931,0.99999994,0.507830987,4181.476862,0.605596674
0.33968012,0.184634538,0.999999947,0.535135107,4181.476862,0.605596674
0.351183518,0.18997384,0.999999941,0.395531026,4181.476862,0.605596674
0.347236366,0.18588462,0.999999943,0.506179138,4181.476862,0.605596674
0.363036274,0.193856948,0.999999935,0.304091709,4181.476862,0.605596674
0.363636364,0.196444661,0.999999935,0.264895886,4181.476862,0.605596674
0.357426476,0.190724467,0.999999938,0.375159812,4181.476862,0.605596674
0.333343645,0.094969405,0.99999997,0.823975251,4181.476862,0.605596674
0.327698997,0.123478489,0.999999971,0.818463495,4181.476862,0.605596674
0.334134598,0.131794485,0.999999967,0.806499527,4181.476862,0.605596674
0.331951228,0.113772434,0.999999971,0.822199419,4181.476862,0.605596674
0.337508789,0.104259821,0.99999997,0.82202003,4181.476862,0.605596674
0.328959775,0.141262841,0.999999967,0.791231098,4181.476862,0.605596674
0.326638803,0.155199229,0.999999963,0.751528315,4181.476862,0.605596674
0.333754176,0.165709047,0.999999956,0.702141747,4181.476862,0.605596674
0.340776765,0.174023504,0.99999995,0.641931999,4181.476862,0.605596674
0.33901064,0.138988494,0.999999964,0.790708764,4181.476862,0.605596674
0.346910077,0.062060419,0.999999961,0.789412921,4181.476862,0.605596674
0.341471725,0.072523962,0.999999965,0.807672851,4181.476862,0.605596674
0.33830762,0.084499873,0.999999968,0.817940977,4181.476862,0.605596674
0.349817703,0.051585383,0.999999958,0.759500198,4181.476862,0.605596674
0.37839803,0.005851513,0.999999938,0.294859581,4181.476862,0.605596674
0.384615385,0.003419658,0.999999942,0.258408061,4181.476862,0.605596674
0.369683251,0.009795852,0.999999937,0.386326613,4181.476862,0.605596674
0.366193095,0.013940601,0.999999938,0.493299281,4181.476862,0.605596674
0.377251167,0.008854272,0.999999937,0.362910683,4181.476862,0.605596674
0.357624803,0.024509871,0.999999944,0.621470042,4181.476862,0.605596674
0.353724189,0.036950691,0.999999951,0.704642656,4181.476862,0.605596674
0.36586571,0.020434273,0.999999939,0.578057446,4181.476862,0.605596674
0.370629371,0.196447326,0.999999933,0.262498879,4181.476862,0.605596674
0.370134293,0.193843685,0.999999933,0.302684383,4181.476862,0.605596674
0.347279646,0.179575944,0.999999945,0.588153246,4181.476862,0.605596674
0.354442631,0.184858659,0.99999994,0.523239599,4181.476862,0.605596674
0.364479358,0.190686477,0.999999935,0.378007915,4181.476862,0.605596674
0.36136641,0.186532346,0.999999936,0.488662287,4181.476862,0.605596674
0.346194245,0.094738294,0.999999967,0.817548508,4181.476862,0.605596674
0.344410363,0.13184598,0.999999963,0.801100066,4181.476862,0.605596674
0.339103435,0.122972687,0.999999968,0.813186702,4181.476862,0.605596674
0.343979362,0.113689988,0.999999967,0.816244699,4181.476862,0.605596674
0.34818918,0.105537578,0.999999966,0.816501037,4181.476862,0.605596674
0.338536943,0.150890328,0.999999961,0.759666115,4181.476862,0.605596674
0.342775951,0.163314582,0.999999953,0.706698088,4181.476862,0.605596674
0.349143377,0.168690086,0.999999948,0.673293249,4181.476862,0.605596674
0.34765575,0.14206015,0.999999959,0.779668065,4181.476862,0.605596674
0.35808007,0.059891398,0.999999957,0.779524281,4181.476862,0.605596674
0.353924345,0.071001187,0.999999961,0.799794897,4181.476862,0.605596674
0.35013121,0.082197235,0.999999964,0.810911051,4181.476862,0.605596674
0.358710433,0.090760718,0.999999962,0.810357411,4181.476862,0.605596674
0.361608263,0.04689181,0.999999951,0.738934366,4181.476862,0.605596674
0.385568192,0.0059813,0.999999942,0.299407895,4181.476862,0.605596674
0.391608392,0.003417397,0.999999954,0.258215704,4181.476862,0.605596674
0.384673421,0.008958682,0.999999939,0.370596649,4181.476862,0.605596674
0.37378856,0.015257193,0.999999936,0.515295347,4181.476862,0.605596674
0.38104973,0.01340853,0.999999936,0.480725049,4181.476862,0.605596674
0.36586496,0.032160235,0.999999944,0.674260417,4181.476862,0.605596674
0.372975722,0.023822707,0.999999937,0.605169347,4181.476862,0.605596674
0.377041581,0.193855889,0.999999932,0.301358737,4181.476862,0.605596674
0.377622378,0.196451846,0.999999933,0.260645152,4181.476862,0.605596674
0.371925234,0.19037083,0.999999932,0.382995619,4181.476862,0.605596674
0.383904263,0.193880211,0.999999934,0.301371767,4181.476862,0.605596674
0.384615385,0.196457136,0.999999936,0.259828713,4181.476862,0.605596674
0.35573721,0.175369391,0.999999942,0.622619324,4181.476862,0.605596674
0.362169699,0.179686774,0.999999937,0.579305894,4181.476862,0.605596674
0.368570257,0.184882497,0.999999933,0.517527453,4181.476862,0.605596674
0.357309551,0.101041926,0.999999963,0.812561536,4181.476862,0.605596674
0.352907496,0.134078825,0.999999959,0.793281384,4181.476862,0.605596674
0.352205372,0.123506788,0.999999963,0.806114148,4181.476862,0.605596674
0.354918079,0.112089907,0.999999963,0.811462628,4181.476862,0.605596674
0.351198921,0.15517906,0.999999953,0.737798661,4181.476862,0.605596674
0.357091771,0.164678036,0.999999946,0.689932843,4181.476862,0.605596674
0.358213453,0.141990347,0.999999955,0.775391874,4181.476862,0.605596674
0.369190803,0.05740288,0.999999952,0.768840215,4181.476862,0.605596674
0.365601477,0.068540559,0.999999956,0.791127489,4181.476862,0.605596674
0.362178821,0.079660504,0.99999996,0.803451334,4181.476862,0.605596674
0.368437142,0.098097414,0.999999959,0.80700554,4181.476862,0.605596674
0.37092059,0.087744288,0.999999958,0.803388145,4181.476862,0.605596674
0.393804927,0.006173904,0.999999957,0.303345713,4181.476862,0.605596674
0.398601399,0.003422997,0.99999998,0.258739161,4181.476862,0.605596674
0.373144531,0.044705635,0.999999946,0.726680737,4181.476862,0.605596674
0.391569929,0.009217569,0.999999948,0.375459561,4181.476862,0.605596674
0.387609484,0.014476614,0.999999938,0.495566712,4181.476862,0.605596674
0.3817953,0.021201582,0.999999934,0.579256587,4181.476862,0.605596674
0.377563439,0.032546933,0.999999939,0.672493932,4181.476862,0.605596674
0.398601399,0.196469869,0.999999969,0.26024585,4181.476862,0.605596674
0.391608392,0.196463503,0.999999946,0.259252287,4181.476862,0.605596674
0.398147333,0.193830886,0.999999961,0.305463906,4181.476862,0.605596674
0.391014537,0.193900399,0.999999942,0.301457818,4181.476862,0.605596674
0.378572399,0.190745077,0.999999931,0.37763833,4181.476862,0.605596674
0.375380156,0.186594994,0.999999931,0.483444544,4181.476862,0.605596674
0.385464479,0.190752047,0.999999933,0.376942926,4181.476862,0.605596674
0.364317935,0.169394694,0.99999994,0.661509809,4181.476862,0.605596674
0.370368777,0.175290166,0.999999935,0.618166625,4181.476862,0.605596674
0.375899638,0.179991745,0.999999931,0.572452256,4181.476862,0.605596674
0.366128132,0.108612628,0.99999996,0.807001389,4181.476862,0.605596674
0.361926157,0.130957537,0.999999957,0.793269013,4181.476862,0.605596674
0.364139616,0.119637693,0.999999959,0.803084891,4181.476862,0.605596674
0.364925919,0.154176657,0.999999948,0.734364079,4181.476862,0.605596674
0.369416473,0.13958674,0.999999952,0.775979431,4181.476862,0.605596674
0.377218117,0.10510996,0.999999955,0.802359603,4181.476862,0.605596674
0.380008101,0.055338514,0.999999946,0.759876762,4181.476862,0.605596674
0.376613514,0.066122055,0.999999951,0.782865985,4181.476862,0.605596674
0.37361942,0.077168335,0.999999955,0.796091325,4181.476862,0.605596674
0.382160423,0.085439093,0.999999953,0.796826725,4181.476862,0.605596674
0.380277763,0.095428532,0.999999953,0.800785884,4181.476862,0.605596674
0.399414578,0.005987129,0.99999998,0.300014363,4181.476862,0.605596674
0.405594406,0.003440726,1.000000035,0.259969245,4181.476855,0.605596691
0.397791447,0.009542163,0.999999963,0.384633189,4181.476862,0.605596674
0.406296357,0.005940614,1.000000032,0.303529014,4181.476855,0.60559669
0.412587413,0.003466206,1.000000146,0.262665741,4181.476834,0.605596744
0.383599156,0.043833528,0.999999941,0.720707628,4181.476862,0.605596674
0.395088556,0.013864545,0.999999947,0.485335892,4181.476862,0.605596674
0.391374385,0.021369735,0.999999935,0.580872213,4181.476862,0.605596674
0.387485469,0.030996079,0.999999935,0.661889352,4181.476862,0.605596674
0.405004314,0.193820523,1.000000005,0.308124342,4181.476861,0.605596676
0.405594406,0.196479748,1.000000023,0.260826702,4181.476857,0.605596685
0.39989897,0.190232853,0.999999958,0.400424043,4181.476862,0.605596674
0.392601268,0.190782479,0.999999941,0.383081585,4181.476862,0.605596674
0.382452472,0.185164789,0.99999993,0.50797295,4181.476862,0.605596674
0.389202913,0.18658424,0.999999932,0.484479801,4181.476862,0.605596674
0.373165498,0.163664865,0.999999939,0.690800558,4181.476862,0.605596674
0.379236897,0.170414536,0.999999932,0.652310474,4181.476862,0.605596674
0.383055923,0.177403249,0.999999929,0.597653405,4181.476862,0.605596674
0.374746089,0.115698407,0.999999956,0.800336157,4181.476862,0.605596674
0.374674305,0.126942622,0.999999954,0.792190428,4181.476862,0.605596674
0.38304017,0.112401489,0.999999954,0.797584909,4181.476862,0.605596674
0.380569734,0.136658417,0.999999948,0.776390974,4181.476862,0.605596674
0.377504797,0.14783906,0.999999945,0.750564308,4181.476862,0.605596674
0.388968378,0.104556889,0.999999995,0.796471057,4181.476862,0.605596674
0.390357427,0.053352875,0.999999942,0.751866444,4181.476862,0.605596674
0.387097817,0.063749765,0.999999948,0.775230129,4181.476862,0.605596674
0.384160705,0.07453587,0.99999995,0.789057534,4181.476862,0.605596674
0.391479419,0.081879831,0.999999951,0.790501551,4181.476862,0.605596674
0.391840958,0.092576449,0.999999943,0.794513202,4181.476862,0.605596674
0.398222463,0.085975038,0.999999977,0.788887254,4181.476862,0.605596674
0.398190471,0.09906371,0.999999685,0.791506913,4181.476862,0.605596674
0.413442556,0.005996736,1.000000146,0.308250847,4181.476834,0.605596744
0.41958042,0.003490745,1.000000367,0.266031534,4181.476791,0.60559685
0.405115075,0.008996388,1.000000007,0.381848638,4181.47686,0.605596677
0.40141296,0.012936862,0.999999969,0.471542942,4181.476862,0.605596674
0.411737012,0.009390375,1.000000081,0.394518097,4181.476846,0.605596713
0.393632292,0.041307854,0.999999937,0.709700149,4181.476862,0.605596674
0.400460345,0.019428264,0.999999948,0.562508703,4181.476862,0.605596674
0.397379129,0.02900654,0.999999936,0.64956073,4181.476862,0.605596674
0.411844151,0.193713163,1.000000096,0.319222405,4181.476843,0.60559672
0.412587413,0.196491015,1.000000141,0.264180004,4181.476834,0.605596742
0.406988613,0.190091894,1,0.422487004,4181.476862,0.605596674
0.403218168,0.186057723,0.999999955,0.502927951,4181.476862,0.605596674
0.396382161,0.184607435,0.999999936,0.524780289,4181.476862,0.605596674
0.389637127,0.179805738,0.999999928,0.574182978,4181.476862,0.605596674
0.384761573,0.155597287,0.999999936,0.722345551,4181.476862,0.605596674
0.389390962,0.168950211,0.999999928,0.658189919,4181.476862,0.605596674
0.383344453,0.120101886,0.999999951,0.793264918,4181.476862,0.605596674
0.384143384,0.128493134,0.999999948,0.786062841,4181.476862,0.605596674
0.391611951,0.114507993,0.999999942,0.792461408,4181.476862,0.605596674
0.3889862,0.133822373,0.999999941,0.778358323,4181.476862,0.605596674
0.389371135,0.143615299,0.999999938,0.758316584,4181.476862,0.605596674
0.400955017,0.107673484,0.999998349,0.78966602,4181.476862,0.605596674
0.399331137,0.049657509,0.99999994,0.740420835,4181.476862,0.605596674
0.397268179,0.061521838,0.999999979,0.768605544,4181.476862,0.605596674
0.394178641,0.071629887,0.999999952,0.782132762,4181.476862,0.605596674
0.400586175,0.078643693,1.000000025,0.784045028,4181.476857,0.605596686
0.401926977,0.092326075,0.999999601,0.788990481,4181.476862,0.605596674
0.404321233,0.084672552,1.000000526,0.785124639,4181.47676,0.605596927
0.40903334,0.097958705,0.999998688,0.785308494,4181.476862,0.605596674
0.420639834,0.006047968,1.000000378,0.315383477,4181.476789,0.605596856
0.426573427,0.003508452,1.000000797,0.270348793,4181.476708,0.605597057
0.419021677,0.009640202,1.000000255,0.412323724,4181.476812,0.605596796
0.408287954,0.01519584,0.999999998,0.517369291,4181.476862,0.605596674
0.415707538,0.014284051,1.000000111,0.510837022,4181.47684,0.605596727
0.403485803,0.037401521,0.999999957,0.694355284,4181.476862,0.605596674
0.406784137,0.025119541,0.999999962,0.625412267,4181.476862,0.605596674
0.427453453,0.006214643,1.000000801,0.329581171,4181.476707,0.605597058
0.433566434,0.003514417,1.000001642,0.275585896,4181.476545,0.605597462
0.457545297,0.092514058,1.067025492,0.461833153,4176.353473,0.634336678
0.456877716,0.099999999,1.066919082,0.465356527,4176.350351,0.634296395
0.45530004,0.092529289,1.0561768,0.618449039,4176.204847,0.630143609
0.418793557,0.193438183,1.000000295,0.33342494,4181.476805,0.605596815
0.41958042,0.19650023,1.000000405,0.268185017,4181.476784,0.605596868
0.414282293,0.189579068,1.000000086,0.440127595,4181.476845,0.605596715
0.426573427,0.196502855,1.000000991,0.274845924,4181.47667,0.60559715
0.425912717,0.193515844,1.000000777,0.344558572,4181.476712,0.605597047
0.410808999,0.183213408,0.99999997,0.548422051,4181.476862,0.605596674
0.403816371,0.178869303,0.999999931,0.587347985,4181.476862,0.605596674
0.39733173,0.174746827,0.999999925,0.618941276,4181.476862,0.605596674
0.394313375,0.155224273,0.999999924,0.723076725,4181.476862,0.605596674
0.39868843,0.164630727,0.999999919,0.68138449,4181.476862,0.605596674
0.393184982,0.125075441,0.999999942,0.785284418,4181.476862,0.605596674
0.400458288,0.117218142,0.999999468,0.786579659,4181.476862,0.605596674
0.397579908,0.135440348,0.999999908,0.773093243,4181.476862,0.605596674
0.398955949,0.144733566,0.999999881,0.752901691,4181.476862,0.605596674
0.410876443,0.113324197,0.999996465,0.782756514,4181.476862,0.605596674
0.41398753,0.105367717,1.000024611,0.782317615,4181.47211,0.605608488
0.454682437,0.10058551,1.056136948,0.61510403,4176.204942,0.630127884
0.451683358,0.099461197,1.042705692,0.701796348,4176.513826,0.624693361
0.457543848,0.10748616,1.067027211,0.46478576,4176.353524,0.634337329
0.408374755,0.046241019,1.000000069,0.731486291,4181.476848,0.605596707
0.407217175,0.059698284,1.000000451,0.763865444,4181.476775,0.60559689
0.404476265,0.069450749,0.999999984,0.775922994,4181.476862,0.605596674
0.411225749,0.078687534,1.000002174,0.77870794,4181.476442,0.605597718
0.412121528,0.088386755,1.00000585,0.782404951,4181.475732,0.605599482
0.422785658,0.095675327,1.000194406,0.776048615,4181.439392,0.60568997
0.426364732,0.009838468,1.000000617,0.433650237,4181.476743,0.60559697
0.422939689,0.014985288,1.000000343,0.532461141,4181.476795,0.605596839
0.41630704,0.022162446,1.000000065,0.605602304,4181.476849,0.605596705
0.413063253,0.034490375,1.000000114,0.683946998,4181.47684,0.605596729
0.434497051,0.006718333,1.000001618,0.353131815,4181.476549,0.605597451
0.440559441,0.003506981,1.000003343,0.281711466,4181.476216,0.605598279
0.433336824,0.010110386,1.000001296,0.450282322,4181.476612,0.605597296
0.452570978,0.091072479,1.04298599,0.696681654,4176.501634,0.624809534
0.445623713,0.095369028,1.02104933,0.744109997,4178.234746,0.615358275
0.457566177,0.085153238,1.058035331,0.595574729,4176.205683,0.630874308
0.459492648,0.085256505,1.067120952,0.457939762,4176.356301,0.634372803
0.420621504,0.190186192,1.000000284,0.43914535,4181.476807,0.60559681
0.417259862,0.185658329,1.000000072,0.520341796,4181.476848,0.605596709
0.432347738,0.193102456,1.000001716,0.363355033,4181.47653,0.605597498
0.433566434,0.196498582,1.000002298,0.281445879,4181.476418,0.605597777
0.428204021,0.189306831,1.000000741,0.466159615,4181.476719,0.60559703
0.417834921,0.178499297,0.999999955,0.600133004,4181.476862,0.605596674
0.412262766,0.173738245,0.999999906,0.633866333,4181.476862,0.605596674
0.40635129,0.168026808,0.999999896,0.665560167,4181.476862,0.605596674
0.4047122,0.153818545,0.999999801,0.729279888,4181.476862,0.605596674
0.406169746,0.125943013,0.999998949,0.779022851,4181.476862,0.605596674
0.408810917,0.139450861,0.99999908,0.764044565,4181.476862,0.605596674
0.417987318,0.119861778,1.000052049,0.776270045,4181.466816,0.605621658
0.424664484,0.109688804,1.000258765,0.774739951,4181.42702,0.605720844
0.436803936,0.100270702,1.005430923,0.7628966,4180.484112,0.608180876
0.445404782,0.104695199,1.020325585,0.745281743,4178.319702,0.615033972
0.452548113,0.10812443,1.043529198,0.697340014,4176.478717,0.625034339
0.455763374,0.108544402,1.057505,0.603677482,4176.204392,0.630666326
0.459488277,0.114745051,1.067162395,0.460086588,4176.357537,0.634388482
0.415839125,0.055479374,1.000006763,0.754968783,4181.475556,0.605599921
0.420039196,0.044474931,1.000000124,0.732256552,4181.476838,0.605596733
0.418217929,0.068151359,1.000008953,0.769554116,4181.475133,0.605600972
0.425733606,0.082373792,1.000298986,0.772435115,4181.419296,0.605740135
0.437380055,0.090486018,1.005417277,0.762245773,4180.486467,0.60817444
0.44250936,0.006700197,1.000003641,0.368415652,4181.476159,0.605598422
0.447552448,0.00349253,1.000007043,0.289411774,4181.475502,0.605600055
0.429682257,0.015866146,1.000000827,0.551223282,4181.476702,0.605597071
0.426131671,0.023352018,1.000000762,0.622968383,4181.476715,0.60559704
